query_id	query_length	gc_content	matching_length	status	target_id	sum_normalized_score	disqualifier	Round1_discard	OrphanOverride_discard	Mash_Redundancy_discard	Score_retain	Mash_retain	Size_retain	OrphanRecovery_retain	Unique_retain
ptg002025l	26007	37.98592686584381	24739	ALIGNED_DISCARDED	Ch_1	0.25000961279655476	ptg003177l	True	True	False	False	False	False	False	False
ptg002026l	36467	37.67790056763649	9971	ALIGNED_DISCARDED	Scaffold_462	0.2597965283681136	ptg003275l	True	False	False	False	False	False	False	False
ptg002027l	19081	38.78727530003668	8470	ALIGNED_DISCARDED	Scaffold_5216	0.3972014045385462	ptg003041l	True	False	False	False	False	False	False	False
ptg002028l	26242	37.99253105708406	13663	ALIGNED_DISCARDED	Scaffold_4550	0.09953509641033458	ptg002932l	True	True	False	False	False	False	False	False
ptg002029l	88884	44.0562980963953	12632	ALIGNED_DISCARDED	Ch_9	0.13139597677872283	ptg002224l	True	True	False	False	False	False	False	False
ptg002030l	27436	36.973319725907565	8108	ALIGNED_DISCARDED	Scaffold_5239	0.1698862807989503	ptg002012l	True	False	False	False	False	False	False	False
ptg002031l	12455	36.105981533520676	4321	ALIGNED_RETAINED	Scaffold_104	0.31778402248093135		False	False	False	True	False	False	False	False
ptg002032l	29488	37.181226261530114	11601	ALIGNED_DISCARDED	Scaffold_5087	0.31836679327183937	ptg001894l	True	True	False	False	False	False	False	False
ptg002033l	23002	38.32710199113121	11113	ALIGNED_DISCARDED	Scaffold_5087	0.35996869837405443	ptg001894l	True	False	False	False	False	False	False	False
ptg002034l	246521	42.679933961001296	96367	ALIGNED_DISCARDED	Ch_11	0.2724960551028107	ptg000150l	True	False	False	False	False	False	False	False
ptg002035l	120837	45.79888610276654	14957	ALIGNED_RETAINED	Ch_8	0.0752170278970845		True	True	False	True	True	True	True	False
ptg002036l	25978	40.8576487797367	4772	ALIGNED_DISCARDED	Scaffold_5239	0.15998152282700748	ptg002012l	True	False	False	False	False	False	False	False
ptg002037l	134099	38.2135586395126	12626	ALIGNED_RETAINED	Scaffold_4808	0.08786791847813928		True	False	False	True	True	True	True	False
ptg002038l	176804	39.510983914391076	114504	ALIGNED_RETAINED	Ch_8	0.3206941019433949		False	False	False	False	False	False	False	True
ptg002039l	23926	44.491348323999	10732	ALIGNED_RETAINED	Scaffold_4860	0.4120203962216835		False	False	False	False	False	False	False	True
ptg002040l	103318	37.894655335953075	82303	ALIGNED_RETAINED	Ch_4	0.4710408641282255		False	False	False	True	True	False	False	False
ptg002041l	55014	37.61224415603301	11113	ALIGNED_DISCARDED	Scaffold_5087	0.1504344348711237	ptg001894l	True	False	False	False	False	False	False	False
ptg002042l	19645	39.28226011707814	12513	ALIGNED_RETAINED	Ch_2	0.19633494527869688		False	False	False	False	True	False	False	False
ptg002043l	64236	36.496668534778	13319	ALIGNED_RETAINED	Scaffold_1067	0.1079924030138863		False	False	False	False	False	False	False	True
ptg002044l	339611	39.23253369296047	171143	ALIGNED_RETAINED	Ch_9	0.2707627255889827		False	False	False	True	True	False	False	False
ptg002045l	74736	48.61378719760223	14471	ALIGNED_DISCARDED	Scaffold_151	0.18581406551059731	ptg003156l	True	False	False	False	False	False	False	False
ptg002046l	87199	51.60494959804585	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002047l	99752	41.06684577752827	5623	ALIGNED_RETAINED	Scaffold_323	0.05085612318550004		False	False	False	False	False	False	False	True
ptg002048l	52423	39.963374854548576	13549	ALIGNED_DISCARDED	Scaffold_4996	0.21873986608931195	ptg003074l	True	True	False	False	False	False	False	False
ptg002049l	77637	39.966768422272885	13549	ALIGNED_DISCARDED	Scaffold_4996	0.13816865669719336	ptg003074l	True	True	False	False	False	False	False	False
ptg002050l	72323	41.37134798058709	5515	ALIGNED_RETAINED	Ch_6	0.0701574879360646		False	False	False	False	True	False	False	False
ptg002051l	84264	44.739153137757526	11601	ALIGNED_DISCARDED	Scaffold_5087	0.11094892243425425	ptg001894l	True	True	False	False	False	False	False	False
ptg002052l	105595	48.15379516075572	7382	ALIGNED_RETAINED	Scaffold_484	0.06528718215824612		False	False	False	False	False	False	False	False
ptg002053l	119059	39.516542218563906	10209	ALIGNED_DISCARDED	Ch_6	0.0779865444863471	ptg002621l	True	False	False	False	False	False	False	False
ptg002054l	41064	42.75277615429574	5685	ALIGNED_DISCARDED	Scaffold_141	0.1099746736801091	ptg003059l	True	False	False	False	False	False	False	False
ptg002055l	11919	36.47118046816008	7622	ALIGNED_RETAINED	Scaffold_247	0.511955700981626		False	False	False	True	False	False	False	False
ptg002056l	29935	36.60597962251545	9834	ALIGNED_DISCARDED	Scaffold_247	0.23440788374812094	ptg002055l	True	True	False	False	False	False	False	False
ptg002057l	136101	38.17606042571326	26167	ALIGNED_RETAINED	Ch_11	0.09721456859244237		False	False	False	True	True	False	False	False
ptg002058l	28833	38.68830853535879	11113	ALIGNED_DISCARDED	Scaffold_5087	0.2845003988485416	ptg001894l	True	False	False	False	False	False	False	False
ptg002059l	36923	37.407577932454025	5764	ALIGNED_DISCARDED	Scaffold_247	0.1252065108468976	ptg002055l	True	True	False	False	False	False	False	False
ptg002060l	87630	37.981284948077146	10966	ALIGNED_DISCARDED	Scaffold_247	0.10270455323519342	ptg002055l	True	True	False	False	False	False	False	False
ptg002061l	30445	36.643126950238134	10966	ALIGNED_DISCARDED	Scaffold_247	0.29525373624568896	ptg002055l	True	True	False	False	False	False	False	False
ptg002062l	22819	37.424952890135415	8914	ALIGNED_RETAINED	Scaffold_66	0.20246285989745388		False	False	False	True	False	False	False	False
ptg002063l	44306	46.456461878752314	10966	ALIGNED_DISCARDED	Scaffold_247	0.20245564934771815	ptg002055l	True	True	False	False	False	False	False	False
ptg002064l	24214	37.11902205335756	8108	ALIGNED_DISCARDED	Scaffold_5239	0.25125960188320806	ptg002012l	True	False	False	False	False	False	False	False
ptg002065l	88824	49.283977303431506	10966	ALIGNED_DISCARDED	Scaffold_247	0.10100873637755561	ptg002055l	True	True	False	False	False	False	False	False
ptg002066l	43690	36.93751430533303	15256	ALIGNED_DISCARDED	Ch_11	0.30478370336461436	ptg002068l	True	False	False	False	False	False	False	False
ptg002067l	15655	37.29798786330246	5947	ALIGNED_DISCARDED	Scaffold_5239	0.24548067709996807	ptg002012l	True	False	False	False	False	False	False	False
ptg002068l	37977	36.711693920004215	34858	ALIGNED_RETAINED	Ch_11	0.7396055507280722		False	False	False	True	False	False	False	False
ptg002069l	31167	37.43703275900793	8108	ALIGNED_DISCARDED	Scaffold_5239	0.19485353097827832	ptg002012l	True	False	False	False	False	False	False	False
ptg002070l	36717	38.09134733229839	13549	ALIGNED_DISCARDED	Scaffold_4996	0.2744505270038402	ptg003074l	True	True	False	False	False	False	False	False
ptg002071l	38213	37.309292649098474	10331	ALIGNED_DISCARDED	Scaffold_247	0.2207363986078036	ptg002055l	True	True	False	False	False	False	False	False
ptg002072l	21507	38.17361789184916	6728	ALIGNED_DISCARDED	Scaffold_5239	0.22601943553261727	ptg002012l	True	False	False	False	False	False	False	False
ptg002073l	25344	36.91603535353536	8108	ALIGNED_DISCARDED	Scaffold_5239	0.2373342803030303	ptg002012l	True	False	False	False	False	False	False	False
ptg002074l	3257710	39.12981818516688	18543	ALIGNED_RETAINED	Scaffold_6178	0.004989701354632549		False	False	False	False	False	False	False	True
ptg002075l	71621	52.959327571522316	10299	ALIGNED_RETAINED	Ch_10	0.09818349366805824		False	False	False	True	True	False	False	False
ptg002076l	119407	38.56055340139188	85858	ALIGNED_RETAINED	Ch_10	0.4305023993568216		False	False	False	True	False	False	False	False
ptg002077l	123677	40.342990208365336	23516	ALIGNED_RETAINED	Ch_2	0.0883915360172061		False	False	False	True	True	False	False	False
ptg002078l	181184	39.222006358177325	100208	ALIGNED_DISCARDED	Ch_6	0.21571993111974566	ptg000875l	True	False	False	False	False	False	False	False
ptg002079l	188229	46.79459594430189	13524	ALIGNED_DISCARDED	Scaffold_558	0.04837724261404991	ptg001202l	True	True	False	False	False	False	False	False
ptg002080l	79223	43.70195524027113	15378	ALIGNED_DISCARDED	Scaffold_426	0.060058316398015725	ptg003206l	True	True	False	False	False	False	False	False
ptg002081l	51211	44.23268438421432	8633	ALIGNED_DISCARDED	Scaffold_5216	0.14235222901329792	ptg003041l	True	True	False	False	False	False	False	False
ptg002082l	88443	44.201350022048096	18004	ALIGNED_DISCARDED	Scaffold_4292	0.16195741890257	ptg002155l	True	False	False	False	False	False	False	False
ptg002083l	22606	38.096080686543395	8949	ALIGNED_DISCARDED	Scaffold_5129	0.13045209236485888	ptg002222l	True	False	False	False	False	False	False	False
ptg002084l	29900	38.38795986622073	8669	ALIGNED_DISCARDED	Scaffold_5216	0.24725752508361204	ptg003041l	True	True	False	False	False	False	False	False
ptg002085l	34393	38.848021399703434	4141	ALIGNED_RETAINED	Ch_5	0.11830895821824208		False	False	False	False	False	False	False	False
ptg002086l	277361	37.78469215210502	61298	ALIGNED_RETAINED	Ch_11	0.14271653188443942		False	False	False	True	True	False	False	False
ptg002087l	31266	42.742915627198876	8153	ALIGNED_DISCARDED	Ch_8	0.22631612614341456	ptg003371l	True	False	False	False	False	False	False	False
ptg002088l	103623	40.67050751281086	20595	ALIGNED_RETAINED	Ch_11	0.10400200727637686		False	False	False	False	True	False	False	False
ptg002089l	68241	41.42670828387626	14117	ALIGNED_RETAINED	Scaffold_200	0.165267214724286		False	False	False	True	False	False	False	False
ptg002090l	64739	36.80779746366178	28314	ALIGNED_DISCARDED	Ch_10	0.14383910780209766	ptg002000l	True	False	False	False	False	False	False	False
ptg002091l	58829	38.71899913308062	9929	ALIGNED_DISCARDED	Ch_3	0.13359057607642488	ptg001754l	True	True	False	False	False	False	False	False
ptg002092l	112737	38.431925632223674	37875	ALIGNED_RETAINED	Ch_10	0.1958008462173022		False	False	False	True	False	False	False	False
ptg002093l	313056	41.02524787897373	13927	ALIGNED_RETAINED	Scaffold_333	0.03830624552795666		False	False	False	True	True	True	False	False
ptg002094l	40423	39.38599312272716	9929	ALIGNED_DISCARDED	Ch_3	0.20107364619152462	ptg003176l	True	True	False	False	False	False	False	False
ptg002095l	217864	48.91170638563507	9056	ALIGNED_RETAINED	Scaffold_6157	0.03983677890794257		False	False	False	False	False	False	False	True
ptg002096l	70843	40.322967689115366	20240	ALIGNED_DISCARDED	Ch_1	0.10445633301808224	ptg002125l	False	True	False	False	False	False	False	False
ptg002097l	35054	55.540023963028474	10177	ALIGNED_DISCARDED	Scaffold_72	0.21207280196268613	ptg003231l	True	True	False	False	False	False	False	False
ptg002098c	21205	54.83612355576515	10177	ALIGNED_DISCARDED	Scaffold_72	0.3288846970054233	ptg003231l	True	True	False	False	False	False	False	False
ptg002099l	27923	55.51695734698994	10177	ALIGNED_DISCARDED	Scaffold_72	0.2589263331303943	ptg003231l	True	True	False	False	False	False	False	False
ptg002100l	14697	57.0184391372389	5969	ALIGNED_DISCARDED	Scaffold_742	0.3023065931822821	ptg002240l	True	False	False	False	False	False	False	False
ptg002101l	23594	55.912520132237006	10177	ALIGNED_DISCARDED	Scaffold_72	0.31177417987623973	ptg003231l	True	True	False	False	False	False	False	False
ptg002102l	76948	37.69168789312263	18004	ALIGNED_DISCARDED	Scaffold_4292	0.13470135676040962	ptg002155l	True	False	False	False	False	False	False	False
ptg002103l	84432	43.9039700587455	7463	ALIGNED_DISCARDED	Scaffold_4636	0.08120144021224181	ptg001719l	True	False	False	False	False	False	False	False
ptg002104l	76947	37.349084434740796	17104	ALIGNED_DISCARDED	Ch_11	0.1701170935838954	ptg002068l	True	True	False	False	False	False	False	False
ptg002105l	140547	47.004916504799105	24021	ALIGNED_DISCARDED	Scaffold_66	0.11650195308331021	ptg002062l	True	False	False	False	False	False	False	False
ptg002106l	101490	39.54773869346734	7992	ALIGNED_RETAINED	Scaffold_5239	0.06214405360134003		True	False	False	False	True	True	True	False
ptg002107l	28663	37.58852876530719	13500	ALIGNED_DISCARDED	Scaffold_426	0.3159473886194746	ptg003206l	True	False	False	False	False	False	False	False
ptg002108l	28672	40.255301339285715	14136	ALIGNED_DISCARDED	Scaffold_4550	-0.025146484375	ptg001899l	True	True	False	False	False	False	False	False
ptg002109l	21518	38.33999442327354	4518	ALIGNED_DISCARDED	Ch_8	0.20861604238312112	ptg001865l	True	False	False	False	False	False	False	False
ptg002110l	31727	43.25653229110852	7251	ALIGNED_DISCARDED	Scaffold_4550	0.0690579002111766	ptg001899l	True	False	False	False	False	False	False	False
ptg002111l	23233	39.323376232083675	7563	ALIGNED_RETAINED	Ch_8	0.2638057934834072		False	False	False	False	True	False	False	False
ptg002112l	55377	38.714628817017896	34203	ALIGNED_RETAINED	Ch_7	0.46624049695722053		False	False	False	False	False	False	False	True
ptg002113l	65171	36.720320387902596	14215	ALIGNED_DISCARDED	Scaffold_426	0.16426017707262433	ptg003206l	True	True	False	False	False	False	False	False
ptg002114l	110176	41.56894423467906	9620	ALIGNED_RETAINED	Ch_5	0.037294873656694746		False	False	False	True	True	False	False	False
ptg002115l	34600	45.58959537572254	8534	ALIGNED_DISCARDED	Scaffold_247	0.19060693641618498	ptg002055l	True	False	False	False	False	False	False	False
ptg002116l	122074	47.80542949358586	10966	ALIGNED_DISCARDED	Scaffold_247	0.07373396464439602	ptg001330l	True	True	False	False	False	False	False	False
ptg002117l	69935	42.755415743190106	18207	ALIGNED_RETAINED	Scaffold_66	0.17423321655823265		False	False	False	True	True	False	False	False
ptg002118l	20134	39.13777689480481	13069	ALIGNED_RETAINED	Ch_3	0.13588954008145426		False	False	False	False	False	False	False	True
ptg002119l	111817	49.81711188817442	14326	ALIGNED_DISCARDED	Scaffold_279	0.10145147875546652	ptg002021l	True	False	False	False	False	False	False	False
ptg002120l	126668	37.88012757760445	19054	ALIGNED_RETAINED	Scaffold_5589	0.10589099062115136		False	False	False	False	False	False	False	True
ptg002121l	25547	55.3607077151916	10177	ALIGNED_DISCARDED	Scaffold_72	0.28242063647395	ptg003231l	True	True	False	False	False	False	False	False
ptg002122l	42650	36.490035169988275	8249	ALIGNED_RETAINED	Ch_6	0.09132473622508792		False	False	False	False	True	False	False	False
ptg002123l	71321	41.74506807251721	12632	ALIGNED_DISCARDED	Ch_9	0.16396292816982375	ptg002224l	True	True	False	False	False	False	False	False
ptg002124l	40360	38.26808721506442	11113	ALIGNED_DISCARDED	Scaffold_5087	0.2039147670961348	ptg001894l	True	False	False	False	False	False	False	False
ptg002125l	56435	43.91423761849916	25775	ALIGNED_RETAINED	Ch_1	0.19923806148666606		True	True	False	True	False	True	True	False
ptg002126l	88398	42.7192922916808	25775	ALIGNED_DISCARDED	Ch_1	0.0751600714948302	ptg000054l	True	False	False	False	False	False	False	False
ptg002127l	61451	37.42168557061724	24895	ALIGNED_DISCARDED	Ch_1	0.14637678800995915	ptg002125l	True	True	False	False	False	False	False	False
ptg002128l	22928	38.71685275645499	11113	ALIGNED_DISCARDED	Scaffold_5087	0.36265701325889743	ptg001894l	True	False	False	False	False	False	False	False
ptg002129l	20740	37.396335583413695	25551	ALIGNED_DISCARDED	Ch_1	0.27343297974927677	ptg003177l	True	True	False	False	False	False	False	False
ptg002130l	147649	49.41245792385997	25775	ALIGNED_DISCARDED	Ch_1	0.02057582509871384	ptg002125l	True	True	False	False	False	False	False	False
ptg002131l	14436	38.65336658354115	4494	ALIGNED_RETAINED	Ch_2	0.27556109725685785		False	False	False	False	False	False	False	True
ptg002132l	18717	38.48373136720628	1395	ALIGNED_RETAINED	Scaffold_4550	0.009189506865416466		True	False	False	False	False	False	True	False
ptg002133l	30242	38.648237550426565	840	ALIGNED_RETAINED	Scaffold_5137	0.018318894253025592		False	False	False	False	False	False	False	True
ptg002134l	22511	37.56385766958376	11131	ALIGNED_DISCARDED	Scaffold_5087	0.3713295722091422	ptg001894l	True	False	False	False	False	False	False	False
ptg002135l	46639	37.62301936147859	10590	ALIGNED_DISCARDED	Scaffold_462	0.21842235039344754	ptg003275l	True	True	False	False	False	False	False	False
ptg002136l	21706	38.4087349120059	6961	ALIGNED_DISCARDED	Scaffold_4550	0.001428176541048558	ptg001899l	True	False	False	False	False	False	False	False
ptg002137l	36095	37.82795401025073	24939	ALIGNED_DISCARDED	Ch_1	0.18412522510042942	ptg003177l	True	True	False	False	False	False	False	False
ptg002138l	25131	37.682543472205644	11113	ALIGNED_DISCARDED	Scaffold_5087	0.32891647765707693	ptg001894l	True	False	False	False	False	False	False	False
ptg002139l	68703	39.22099471638793	9613	ALIGNED_RETAINED	Ch_7	0.12063519788073301		False	False	False	False	False	False	False	True
ptg002140l	84746	51.44313595921931	1884	ALIGNED_RETAINED	Ch_11	0.021405140065607817		False	False	False	False	True	False	False	False
ptg002141l	95414	38.432515144528054	66120	ALIGNED_RETAINED	Ch_7	0.2951034439390446		False	False	False	False	True	False	False	False
ptg002142l	21154	53.97088021178028	5672	ALIGNED_DISCARDED	Scaffold_1966	0.2144748038196086	ptg003304l	True	False	False	False	False	False	False	False
ptg002143l	138179	51.324730964907836	14972	ALIGNED_DISCARDED	Ch_4	0.08212535913561395	ptg001761l	True	False	False	False	False	False	False	False
ptg002144l	68721	38.631568225142246	12981	ALIGNED_RETAINED	Scaffold_5871	0.11390986743499076		False	False	False	False	False	False	False	True
ptg002145l	133953	42.681388248116875	10064	ALIGNED_RETAINED	Scaffold_1966	0.047524131598396455		False	True	False	False	False	False	True	False
ptg002146l	90265	40.88627928876087	6702	ALIGNED_RETAINED	Scaffold_424	0.059812773500249265		False	False	False	False	False	False	False	True
ptg002147l	49126	44.40622073850914	17949	ALIGNED_DISCARDED	Scaffold_485	0.22403615193583845	ptg002148l	True	False	False	False	False	False	False	False
